config.n,config.rle,config.host,config.time,config.os_index,config.exec_index,name,sweep_id,summary.process.5.results.time.idle,summary.process.6.results.time.idle,summary.process.10.results.time.total,summary.process.6.results.time.compute,summary.run_config.file,summary.process.15.results.iterations,summary.process.3.results.time.communication,summary.process.12.results.time.communication,summary.process.5.rank,summary.process.8.results.time.total,summary.run_config.environment.program_type,summary.process.1.results.time.communication,summary.process.10.results.time.communication,summary.process.13.results.time.communication,summary.process.15.results.time.communication,summary.run_config.environment.hostname,summary.process.0.results.iterations,summary.process.5.results.iterations,summary.process.9.results.time.total,summary.process.12.rank,summary.process.1.results.time.idle,summary.process.9.results.time.compute,summary.process.7.results.time.communication,summary._step,summary.run_config.size.height,summary.process.3.results.time.idle,summary.process.1.results.iterations,summary.process.14.results.time.idle,summary.process.15.results.time.idle,summary.process.2.results.iterations,summary._wandb,summary.run_config.objective.iter_count,summary.process.0.results.time.communication,summary.process.4.results.time.idle,summary.process.12.results.time.compute,summary.process.1.rank,summary.process.4.results.time.total,summary.process.2.results.time.compute,summary.process.10.rank,summary.process.9.results.time.idle,summary.process.7.results.time.idle,summary.process.6.results.iterations,summary.process.7.results.time.total,summary.process.3.results.time.compute,summary.process.9.rank,summary.process.4.rank,summary.process.3.results.time.total,summary.process.15.results.time.total,summary._timestamp,summary.process.12.results.time.idle,summary.process.4.results.time.compute,summary.process.15.results.time.compute,summary.process.13.results.time.idle,summary.process.10.results.iterations,summary.process.11.rank,summary.process.14.rank,summary.process.3.results.iterations,summary.process.14.results.time.compute,summary.process.2.rank,summary.process.8.rank,summary.run_config.objective.millis,summary.process.14.results.time.total,summary.process.10.results.time.compute,summary.process.14.results.time.communication,summary._runtime,summary.process.12.results.iterations,summary.process.9.results.time.communication,summary.process.8.results.time.idle,summary.run_config.size.inner_width,summary.run_config.size.inner_height,summary.process.13.results.iterations,summary.run_config.size.width,summary.process.0.results.time.idle,summary.process.11.results.time.communication,summary.run_config.objective.type,summary.process.10.results.time.idle,summary.process.4.results.iterations,summary.process.8.results.time.communication,summary.process.2.results.time.idle,summary.process.11.results.time.idle,summary.process.6.results.time.total,summary.process.11.results.time.total,summary.process.7.results.time.compute,summary.process.7.results.iterations,summary.process.4.results.time.communication,summary.process.5.results.time.communication,summary.process.13.results.time.compute,summary.process.5.results.time.total,summary.process.9.results.iterations,summary.process.11.results.iterations,summary.process.5.results.time.compute,summary.process.0.results.time.total,summary.process.7.rank,summary.process.13.rank,summary.process.1.results.time.total,summary.process.2.results.time.total,summary.process.8.results.time.compute,summary.process.3.rank,summary.process.12.results.time.total,summary.process.0.results.time.compute,summary.process.2.results.time.communication,summary.process.15.rank,summary.process.13.results.time.total,summary.process.11.results.time.compute,summary.process.6.results.time.communication,summary.run_config.environment.num_mpi_threads,summary.process.0.rank,summary.process.14.results.iterations,summary.run_config.environment.num_threads,summary.process.8.results.iterations,summary.process.1.results.time.compute,summary.process.6.rank,process.11.results.time.idle,run_config.size.width,process.2.results.time.communication,process.3.results.time.compute,process.5.results.time.idle,process.1.results.time.compute,process.3.results.time.idle,process.8.results.time.total,process.7.results.time.idle,process.11.results.iterations,run_config.environment.num_threads,process.10.results.time.compute,process.10.results.time.idle,run_config.environment.hostname,process.9.rank,process.0.results.time.compute,process.15.results.iterations,process.13.results.time.communication,process.11.results.time.compute,_step,process.4.results.time.idle,process.13.rank,process.8.results.time.idle,process.3.rank,process.10.rank,process.4.results.iterations,process.3.results.iterations,process.5.rank,process.14.rank,process.8.rank,process.1.results.time.communication,run_config.objective.type,process.15.results.time.communication,process.0.results.time.total,process.10.results.time.communication,process.1.rank,process.15.results.time.compute,process.7.results.time.communication,_runtime,process.1.results.time.idle,process.12.results.iterations,run_config.file,run_config.size.inner_width,process.7.rank,run_config.size.inner_height,process.6.results.time.idle,run_config.objective.millis,process.10.results.iterations,process.4.results.time.communication,process.0.results.iterations,process.6.results.time.total,process.1.results.time.total,process.0.results.time.idle,process.9.results.time.idle,process.6.results.time.compute,process.15.results.time.idle,process.13.results.time.idle,process.9.results.time.total,process.14.results.iterations,process.2.results.time.idle,process.15.rank,process.4.results.time.compute,process.8.results.iterations,process.6.rank,process.8.results.time.compute,process.9.results.time.communication,process.6.results.iterations,process.8.results.time.communication,process.15.results.time.total,process.2.results.time.total,process.11.results.time.total,process.4.results.time.total,process.14.results.time.communication,process.7.results.iterations,process.10.results.time.total,process.2.results.iterations,process.12.results.time.compute,process.5.results.iterations,process.13.results.iterations,process.0.rank,process.5.results.time.total,process.7.results.time.compute,process.9.results.time.compute,process.12.results.time.communication,process.3.results.time.communication,run_config.environment.num_mpi_threads,process.4.rank,process.11.results.time.communication,run_config.size.height,process.2.results.time.compute,process.14.results.time.compute,process.2.rank,process.7.results.time.total,process.12.results.time.idle,process.9.results.iterations,process.6.results.time.communication,run_config.environment.program_type,process.0.results.time.communication,process.14.results.time.idle,process.12.results.time.total,process.5.results.time.compute,process.3.results.time.total,process.13.results.time.total,process.12.rank,_timestamp,process.13.results.time.compute,process.14.results.time.total,run_config.objective.iter_count,process.1.results.iterations,process.5.results.time.communication,process.11.rank,config.ih,config.iw
16,mini.rle,DGPC,90,270.0,4,brisk-sweep-275,scaling3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,mini.rle,DGPC,90,187.0,4,sunny-sweep-274,scaling3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,mini.rle,DGPC,90,84.0,4,prime-sweep-273,scaling3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,mini.rle,DGPC,90,59.0,4,stellar-sweep-272,scaling3.1,6808.98,3446.16,90032.4,72610.9,../data/mini.rle,4008.0,6869.22,11819.5,5.0,90032.4,parallel,8919.58,9558.21,6560.83,8263.02,DellG15,4008.0,4008.0,90032.6,12.0,7121.07,73671.2,8933.65,0.0,708.0,6642.47,4008.0,3019.31,5201.71,4008.0,{'runtime': 261},0.0,12445.1,4997.93,72297.4,1.0,90033.4,72234.1,10.0,5096.85,5262.22,4008.0,90033.4,74803.8,9.0,4.0,90032.4,90033.0,1717457980.2788308,4186.51,72504.6,73906.2,5679.68,4008.0,11.0,14.0,4008.0,72608.5,2.0,8.0,90000.0,90032.7,74929.4,12103.1,262.4974868297577,4008.0,8470.61,4256.44,177.0,177.0,4008.0,708.0,4911.35,7429.59,1.0,2671.77,4008.0,11668.3,4125.5,5132.26,90033.4,90032.5,72952.3,4008.0,11124.8,8031.72,74907.5,90033.4,4008.0,4008.0,72299.4,90032.0,7.0,13.0,90032.4,90032.4,72357.3,3.0,90032.4,72662.2,11803.1,15.0,90032.4,74483.6,10989.8,16.0,0.0,4008.0,1.0,4008.0,72339.8,6.0,5132.26,708.0,11803.1,74803.8,6808.98,72339.8,6642.47,90032.4,5262.22,4008.0,1.0,74929.4,2671.77,DellG15,9.0,72662.2,4008.0,6560.83,74483.6,0.0,4997.93,13.0,4256.44,3.0,10.0,4008.0,4008.0,5.0,14.0,8.0,8919.58,1.0,8263.02,90032.0,9558.21,1.0,73906.2,8933.65,262.4974868297577,7121.07,4008.0,../data/mini.rle,177.0,7.0,177.0,3446.16,90000.0,4008.0,11124.8,4008.0,90033.4,90032.4,4911.35,5096.85,72610.9,5201.71,5679.68,90032.6,4008.0,4125.5,15.0,72504.6,4008.0,6.0,72357.3,8470.61,4008.0,11668.3,90033.0,90032.4,90032.5,90033.4,12103.1,4008.0,90032.4,4008.0,72297.4,4008.0,4008.0,0.0,90033.4,72952.3,73671.2,11819.5,6869.22,16.0,4.0,7429.59,708.0,72234.1,72608.5,2.0,90033.4,4186.51,4008.0,10989.8,parallel,12445.1,3019.31,90032.4,72299.4,90032.4,90032.4,12.0,1717457980.2788308,74907.5,90032.7,0.0,4008.0,8031.72,11.0,,
16,mini.rle,DGPC,90,30.0,4,bright-sweep-271,scaling3.1,14000.6,8535.41,90003.8,63275.5,../data/mini.rle,13279.0,12598.8,14183.0,5.0,90003.8,parallel,12022.9,14159.3,9511.53,11548.8,DellG15,13279.0,13279.0,90003.8,12.0,12490.7,62760.4,11726.0,0.0,360.0,12280.1,13279.0,7990.74,10893.0,13279.0,{'runtime': 165},0.0,15806.9,11309.9,63603.2,1.0,90003.8,63187.9,10.0,10538.0,10366.2,13279.0,90003.8,62852.7,9.0,4.0,90003.8,90005.1,1717457798.410098,10736.2,62931.7,63234.5,11624.5,13279.0,11.0,14.0,13279.0,63437.5,2.0,8.0,90000.0,90004.0,63743.5,14592.8,166.72891306877136,13279.0,11213.2,8451.3,90.0,90.0,13279.0,360.0,11394.9,11930.3,1.0,6891.78,13279.0,15015.9,9286.15,7920.68,90005.9,90004.8,64560.8,13279.0,14559.6,9820.71,64689.8,90003.8,13279.0,13279.0,62978.3,90003.7,7.0,13.0,90005.0,90003.8,64998.7,3.0,90004.0,62773.5,15528.4,15.0,90005.1,64971.3,15243.3,16.0,0.0,13279.0,1.0,13279.0,63203.4,6.0,7920.68,360.0,15528.4,62852.7,14000.6,63203.4,12280.1,90003.8,10366.2,13279.0,1.0,63743.5,6891.78,DellG15,9.0,62773.5,13279.0,9511.53,64971.3,0.0,11309.9,13.0,8451.3,3.0,10.0,13279.0,13279.0,5.0,14.0,8.0,12022.9,1.0,11548.8,90003.7,14159.3,1.0,63234.5,11726.0,166.72891306877136,12490.7,13279.0,../data/mini.rle,90.0,7.0,90.0,8535.41,90000.0,13279.0,14559.6,13279.0,90005.9,90005.0,11394.9,10538.0,63275.5,10893.0,11624.5,90003.8,13279.0,9286.15,15.0,62931.7,13279.0,6.0,64998.7,11213.2,13279.0,15015.9,90005.1,90003.8,90004.8,90003.8,14592.8,13279.0,90003.8,13279.0,63603.2,13279.0,13279.0,0.0,90003.8,64560.8,62760.4,14183.0,12598.8,16.0,4.0,11930.3,360.0,63187.9,63437.5,2.0,90003.8,10736.2,13279.0,15243.3,parallel,15806.9,7990.74,90004.0,62978.3,90003.8,90005.1,12.0,1717457798.410098,64689.8,90004.0,0.0,13279.0,9820.71,11.0,,
16,mini.rle,DGPC,90,20.0,4,misty-sweep-270,scaling3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,mini.rle,DGPC,90,9.0,4,zany-sweep-269,scaling3.1,30636.6,19907.4,90000.3,36436.9,../data/mini.rle,80722.0,18677.9,29990.5,5.0,90000.3,parallel,19999.0,31098.7,16440.1,15328.1,DellG15,80722.0,80722.0,89999.0,12.0,31196.1,36711.7,15678.1,0.0,108.0,31882.8,80722.0,20298.0,32238.5,80722.0,{'runtime': 172},0.0,31818.5,23226.0,36488.3,1.0,90000.3,35999.5,10.0,28677.1,33440.6,80722.0,90000.3,36717.7,9.0,4.0,90000.3,90000.3,1717457616.486242,21610.6,36162.9,36211.0,31101.4,80722.0,11.0,14.0,80722.0,36529.3,2.0,8.0,90000.0,90000.3,36052.9,27806.0,173.0674750804901,80722.0,20708.1,22245.1,27.0,27.0,80722.0,108.0,22033.2,17306.4,1.0,19750.7,80722.0,30237.5,19434.9,33060.1,90000.3,90000.3,35955.0,80722.0,28946.9,17567.7,36560.7,90000.3,80722.0,80722.0,36516.6,90000.3,7.0,13.0,89999.0,90000.3,36138.0,3.0,90000.3,36050.9,32580.1,15.0,90000.3,35949.8,29152.9,16.0,0.0,80722.0,1.0,80722.0,36418.8,6.0,33060.1,108.0,32580.1,36717.7,30636.6,36418.8,31882.8,90000.3,33440.6,80722.0,1.0,36052.9,19750.7,DellG15,9.0,36050.9,80722.0,16440.1,35949.8,0.0,23226.0,13.0,22245.1,3.0,10.0,80722.0,80722.0,5.0,14.0,8.0,19999.0,1.0,15328.1,90000.3,31098.7,1.0,36211.0,15678.1,173.0674750804901,31196.1,80722.0,../data/mini.rle,27.0,7.0,27.0,19907.4,90000.0,80722.0,28946.9,80722.0,90000.3,89999.0,22033.2,28677.1,36436.9,32238.5,31101.4,89999.0,80722.0,19434.9,15.0,36162.9,80722.0,6.0,36138.0,20708.1,80722.0,30237.5,90000.3,90000.3,90000.3,90000.3,27806.0,80722.0,90000.3,80722.0,36488.3,80722.0,80722.0,0.0,90000.3,35955.0,36711.7,29990.5,18677.9,16.0,4.0,17306.4,108.0,35999.5,36529.3,2.0,90000.3,21610.6,80722.0,29152.9,parallel,31818.5,20298.0,90000.3,36516.6,90000.3,90000.3,12.0,1717457616.486242,36560.7,90000.3,0.0,80722.0,17567.7,11.0,,
16,mini.rle,DGPC,90,6.0,4,jumping-sweep-268,scaling3.1,26559.6,21482.3,90000.5,36994.4,../data/mini.rle,177544.0,25432.2,21687.2,5.0,90000.5,parallel,22160.0,28196.3,22113.6,22224.7,DellG15,177544.0,177544.0,90000.5,12.0,28028.9,36919.3,22863.0,0.0,72.0,24658.2,177544.0,21572.0,26318.6,177544.0,{'runtime': 169},0.0,24486.1,29265.5,37339.7,1.0,90000.5,37387.7,10.0,27594.9,25745.5,177544.0,90000.5,36968.9,9.0,4.0,90000.5,90000.5,1717457525.3449912,29448.1,37002.3,37274.6,26810.7,177544.0,11.0,14.0,177544.0,37000.6,2.0,8.0,90000.0,90000.5,37193.9,27911.5,169.8509521484375,177544.0,21622.2,26758.8,18.0,18.0,177544.0,72.0,28002.2,25099.9,1.0,21485.5,177544.0,24733.7,22343.5,23760.9,89998.7,90000.5,37257.4,177544.0,21979.8,22531.8,36920.0,90000.5,177544.0,177544.0,36875.5,90000.1,7.0,13.0,90000.5,90000.5,36975.1,3.0,90000.5,37318.6,28083.0,15.0,90000.5,36927.6,28155.9,16.0,0.0,177544.0,1.0,177544.0,36863.3,6.0,23760.9,72.0,28083.0,36968.9,26559.6,36863.3,24658.2,90000.5,25745.5,177544.0,1.0,37193.9,21485.5,DellG15,9.0,37318.6,177544.0,22113.6,36927.6,0.0,29265.5,13.0,26758.8,3.0,10.0,177544.0,177544.0,5.0,14.0,8.0,22160.0,1.0,22224.7,90000.1,28196.3,1.0,37274.6,22863.0,169.8509521484375,28028.9,177544.0,../data/mini.rle,18.0,7.0,18.0,21482.3,90000.0,177544.0,21979.8,177544.0,89998.7,90000.5,28002.2,27594.9,36994.4,26318.6,26810.7,90000.5,177544.0,22343.5,15.0,37002.3,177544.0,6.0,36975.1,21622.2,177544.0,24733.7,90000.5,90000.5,90000.5,90000.5,27911.5,177544.0,90000.5,177544.0,37339.7,177544.0,177544.0,0.0,90000.5,37257.4,36919.3,21687.2,25432.2,16.0,4.0,25099.9,72.0,37387.7,37000.6,2.0,90000.5,29448.1,177544.0,28155.9,parallel,24486.1,21572.0,90000.5,36875.5,90000.5,90000.5,12.0,1717457525.3449912,36920.0,90000.5,0.0,177544.0,22531.8,11.0,,
16,mini.rle,DGPC,90,3.0,4,fragrant-sweep-267,scaling3.1,32557.1,22178.7,90002.6,27798.2,../data/mini.rle,455933.0,26903.1,33726.8,5.0,90002.4,parallel,29960.9,39659.0,22199.6,24158.7,DellG15,455933.0,455933.0,90002.2,12.0,28010.5,27633.6,23836.6,0.0,36.0,30942.2,455933.0,20776.8,30735.3,455933.0,{'runtime': 444},0.0,39214.7,24331.4,27578.7,1.0,90002.4,27704.1,10.0,27682.4,30348.8,455933.0,90002.4,27598.4,9.0,4.0,90002.4,90002.4,1717457707.5670218,24975.3,27693.5,27912.9,31469.7,455933.0,11.0,14.0,455933.0,27599.3,2.0,8.0,90000.0,90002.4,27544.6,34864.6,445.05932879447937,455933.0,29682.0,21144.9,9.0,9.0,455933.0,36.0,22636.2,27406.0,1.0,18380.6,455933.0,39240.1,20847.4,29123.9,90002.4,90002.4,27573.3,455933.0,33828.2,21971.5,27772.1,90002.2,455933.0,455933.0,27660.7,90002.3,7.0,13.0,90002.2,90002.6,27459.5,3.0,90002.4,27703.0,37526.9,15.0,90002.2,27707.1,32666.7,16.0,0.0,455933.0,1.0,455933.0,27621.5,6.0,29123.9,36.0,37526.9,27598.4,32557.1,27621.5,30942.2,90002.4,30348.8,455933.0,1.0,27544.6,18380.6,DellG15,9.0,27703.0,455933.0,22199.6,27707.1,0.0,24331.4,13.0,21144.9,3.0,10.0,455933.0,455933.0,5.0,14.0,8.0,29960.9,1.0,24158.7,90002.3,39659.0,1.0,27912.9,23836.6,445.05932879447937,28010.5,455933.0,../data/mini.rle,9.0,7.0,9.0,22178.7,90000.0,455933.0,33828.2,455933.0,90002.4,90002.2,22636.2,27682.4,27798.2,30735.3,31469.7,90002.2,455933.0,20847.4,15.0,27693.5,455933.0,6.0,27459.5,29682.0,455933.0,39240.1,90002.4,90002.6,90002.4,90002.4,34864.6,455933.0,90002.6,455933.0,27578.7,455933.0,455933.0,0.0,90002.2,27573.3,27633.6,33726.8,26903.1,16.0,4.0,27406.0,36.0,27704.1,27599.3,2.0,90002.4,24975.3,455933.0,32666.7,parallel,39214.7,20776.8,90002.4,27660.7,90002.4,90002.2,12.0,1717457707.5670218,27772.1,90002.4,0.0,455933.0,21971.5,11.0,,
16,mini.rle,DGPC,90,2.0,4,fresh-sweep-266,scaling3.1,33585.4,20211.7,90002.0,21417.1,../data/mini.rle,692330.0,30150.5,40896.5,5.0,90002.0,parallel,28606.2,42741.0,29694.1,30498.2,DellG15,692330.0,692330.0,90002.0,12.0,36370.1,21451.5,31818.9,0.0,24.0,34424.9,692330.0,21748.2,32767.7,692330.0,{'runtime': 262},0.0,42727.2,22833.4,21328.9,1.0,90002.2,21402.5,10.0,34014.4,30660.2,692330.0,90002.2,21548.3,9.0,4.0,90002.0,90002.0,1717457434.6277368,24991.2,21410.1,21406.6,33326.0,692330.0,11.0,14.0,692330.0,21458.9,2.0,8.0,90000.0,90001.8,21371.3,42258.8,263.253705739975,692330.0,28609.7,22165.1,6.0,6.0,692330.0,24.0,25232.7,29582.3,1.0,21006.1,692330.0,44531.5,22769.7,33685.7,90002.2,90001.8,21595.4,692330.0,43052.8,29492.6,21325.6,90002.2,692330.0,692330.0,21457.9,90001.8,7.0,13.0,90002.0,90002.0,21565.8,3.0,90001.6,21393.5,42810.4,15.0,90002.0,21286.6,43447.3,16.0,0.0,692330.0,1.0,692330.0,21353.3,6.0,33685.7,24.0,42810.4,21548.3,33585.4,21353.3,34424.9,90002.0,30660.2,692330.0,1.0,21371.3,21006.1,DellG15,9.0,21393.5,692330.0,29694.1,21286.6,0.0,22833.4,13.0,22165.1,3.0,10.0,692330.0,692330.0,5.0,14.0,8.0,28606.2,1.0,30498.2,90001.8,42741.0,1.0,21406.6,31818.9,263.253705739975,36370.1,692330.0,../data/mini.rle,6.0,7.0,6.0,20211.7,90000.0,692330.0,43052.8,692330.0,90002.2,90002.0,25232.7,34014.4,21417.1,32767.7,33326.0,90002.0,692330.0,22769.7,15.0,21410.1,692330.0,6.0,21565.8,28609.7,692330.0,44531.5,90002.0,90002.0,90001.8,90002.2,42258.8,692330.0,90002.0,692330.0,21328.9,692330.0,692330.0,0.0,90002.2,21595.4,21451.5,40896.5,30150.5,16.0,4.0,29582.3,24.0,21402.5,21458.9,2.0,90002.2,24991.2,692330.0,43447.3,parallel,42727.2,21748.2,90001.6,21457.9,90002.0,90002.0,12.0,1717457434.6277368,21325.6,90001.8,0.0,692330.0,29492.6,11.0,,
